id_detalle,id_pedido,id_producto,cantidad,precio_unitario
10526,4091,23,2,43000
10527,4091,3,1,212000
10528,4091,5,1,108000
10529,4092,25,1,55000
10530,4092,6,2,108000
10531,4092,9,1,188000
10532,4093,15,2,87000
10533,4093,1,1,147000
10534,4093,14,1,252000
10535,4094,13,3,463000
10536,4094,16,2,87000
10537,4095,22,2,32000
10538,4095,17,3,108000
10539,4095,10,2,421000
10540,4096,7,3,90000
10541,4096,15,2,87000
10542,4096,18,3,147000
10543,4097,16,2,87000
10544,4097,10,3,421000
10545,4098,14,1,252000
10546,4098,7,2,90000
10547,4098,9,3,188000
10548,4099,17,2,108000
10549,4099,13,1,463000
10550,4099,23,3,43000
10551,4100,8,2,236000
10552,4101,8,1,236000
10553,4101,16,1,87000
10554,4102,13,2,463000
10555,4103,4,2,188000
10556,4103,7,1,90000
10557,4104,2,1,251000
10558,4105,17,2,108000
10559,4106,24,1,49000
10560,4106,7,3,90000
10561,4107,8,2,236000
10562,4107,6,2,108000
10563,4107,3,3,212000
10564,4108,21,2,67000
10565,4108,2,3,251000
10566,4109,18,2,147000
10567,4110,10,3,421000
10568,4110,23,1,43000
10569,4111,11,1,187000
10570,4111,14,2,252000
10571,4112,9,3,188000
10572,4113,6,30,108000
10573,4113,23,32,43000
10574,4114,5,2,108000
10575,4114,19,1,131000
10576,4115,20,3,43000
10577,4115,8,1,236000
10578,4116,8,2,236000
10579,4116,4,2,188000
10580,4116,12,3,510000
10581,4117,18,3,147000
10582,4118,3,2,212000
10583,4119,11,3,187000
10584,4120,21,1,67000
10585,4121,11,2,187000
10586,4122,23,1,43000
10587,4123,19,2,131000
10588,4123,11,2,187000
10589,4124,20,2,43000
10590,4125,25,3,55000
10591,4125,14,1,252000
10592,4126,3,3,212000
10593,4127,24,3,49000
10594,4127,8,2,236000
10595,4128,2,1,251000
10596,4128,19,3,131000
10597,4128,24,1,49000
10598,4129,6,1,108000
10599,4129,21,3,67000
10600,4129,1,2,147000
10601,4130,8,68,236000
10602,4130,18,87,147000
10603,4130,1,65,147000
10604,4131,24,3,49000
10605,4131,11,3,187000
10606,4131,22,3,32000
10607,4132,24,1,49000
10608,4133,18,2,147000
10609,4133,4,2,188000
10610,4134,19,1,131000
10611,4135,22,3,32000
10612,4135,5,2,108000
10613,4135,14,1,252000
10614,4136,14,3,252000
10615,4136,11,2,187000
10616,4137,14,2,252000
10617,4137,5,3,108000
10618,4138,9,1,188000
10619,4138,6,2,108000
10620,4139,4,1,188000
10621,4140,23,1,43000
10622,4141,4,1,188000
10623,4141,5,1,108000
10624,4141,14,3,252000
10625,4142,15,2,87000
10626,4143,10,2,421000
10627,4143,17,1,108000
10628,4144,19,3,131000
10629,4144,11,3,187000
10630,4145,8,1,236000
10631,4146,1,62,147000
10632,4146,16,132,87000
10633,4146,13,101,463000
10634,4147,19,95,131000
10635,4147,3,61,212000
10636,4147,2,140,251000
10637,4147,23,82,43000
10638,4148,24,37,49000
10639,4148,3,33,212000
10640,4148,17,91,108000
10641,4149,19,150,131000
10642,4149,8,23,236000
10643,4149,12,34,510000
10644,4149,9,66,188000
10645,4150,3,107,212000
10646,4150,8,24,236000
10647,4151,17,23,108000
10648,4151,22,16,32000
10649,4151,19,13,131000
10650,4151,20,58,43000
10651,4152,23,1,43000
10652,4152,13,2,463000
10653,4152,20,2,43000
10654,4153,17,3,108000
10655,4154,9,3,188000
10656,4154,13,2,463000
10657,4155,13,1,463000
10658,4155,15,2,87000
10659,4155,24,2,49000
10660,4156,22,1,32000
10661,4156,23,1,43000
10662,4156,17,3,108000
10663,4157,3,2,212000
10664,4158,19,3,131000
10665,4159,3,2,212000
10666,4159,16,2,87000
10667,4160,10,2,421000
10668,4161,19,3,131000
10669,4162,10,3,421000
10670,4162,22,2,32000
10671,4162,3,2,212000
10672,4163,5,1,108000
10673,4163,23,3,43000
10674,4164,1,2,147000
10675,4164,11,1,187000
10676,4164,9,2,188000
10677,4165,8,1,236000
10678,4166,15,2,87000
10679,4166,2,2,251000
10680,4167,22,1,32000
10681,4167,10,1,421000
10682,4167,4,1,188000
10683,4168,23,1,43000
10684,4169,10,2,421000
10685,4170,2,2,251000
10686,4170,13,3,463000
10687,4170,21,3,67000
10688,4171,2,1,251000
10689,4171,5,3,108000
10690,4172,11,2,187000
10691,4172,15,3,87000
10692,4172,21,2,67000
10693,4173,13,1,463000
10694,4173,21,2,67000
10695,4173,16,3,87000
10696,4174,18,1,147000
10697,4175,22,2,32000
10698,4176,19,99,131000
10699,4176,10,20,421000
10700,4176,9,71,188000
10701,4176,24,32,49000
10702,4177,5,96,108000
10703,4177,11,48,187000
10704,4178,6,99,108000
10705,4178,15,104,87000
10706,4178,5,44,108000
10707,4179,2,3,251000
10708,4179,14,1,252000
10709,4180,15,1,87000
10710,4181,21,3,67000
10711,4181,1,2,147000
10712,4181,18,2,147000
10713,4182,7,2,90000
10714,4182,16,1,87000
10715,4182,25,2,55000
10716,4183,21,2,67000
10717,4184,12,2,510000
10718,4185,3,2,212000
10719,4186,16,3,87000
10720,4187,12,2,510000
10721,4187,2,3,251000
10722,4187,20,3,43000
10723,4188,10,3,421000
10724,4188,25,1,55000
10725,4188,20,3,43000
10726,4189,2,2,251000
10727,4189,1,1,147000
10728,4190,22,3,32000
10729,4190,12,2,510000
10730,4191,6,1,108000
10731,4191,4,2,188000
10732,4192,2,1,251000
10733,4192,11,3,187000
10734,4193,22,3,32000
10735,4193,25,2,55000
10736,4193,3,1,212000
10737,4194,15,2,87000
10738,4195,13,2,463000
10739,4196,19,2,131000
10740,4196,2,1,251000
10741,4197,17,2,108000
10742,4198,12,2,510000
10743,4198,3,2,212000
10744,4199,24,3,49000
10745,4199,18,2,147000
10746,4200,5,1,108000
10747,4200,7,2,90000
10748,4200,4,1,188000
10749,4201,19,39,131000
10750,4201,8,40,236000
10751,4201,18,50,147000
10752,4201,20,31,43000
10753,4202,9,58,188000
10754,4202,4,60,188000
10755,4202,10,20,421000
10756,4203,20,64,43000
10757,4203,25,27,55000
10758,4203,12,37,510000
10759,4203,18,45,147000
10760,4204,2,24,251000
10761,4204,15,72,87000
10762,4204,13,104,463000
10763,4204,20,68,43000
10764,4204,4,120,188000
10765,4205,15,87,87000
10766,4205,3,25,212000
10767,4205,9,41,188000
10768,4206,7,74,90000
10769,4206,18,88,147000
10770,4206,4,107,188000
10771,4206,3,123,212000
10772,4206,14,51,252000
10773,4207,25,27,55000
10774,4207,1,127,147000
10775,4207,5,107,108000
10776,4207,22,37,32000
10777,4208,23,44,43000
10778,4208,21,99,67000
10779,4208,25,116,55000
10780,4209,8,73,236000
10781,4209,9,149,188000
10782,4209,17,116,108000
10783,4209,3,93,212000
10784,4209,13,34,463000
10785,4210,22,59,32000
10786,4210,15,117,87000
10787,4210,4,43,188000
10788,4210,25,29,55000
10789,4210,10,68,421000
10790,4211,4,97,188000
10791,4211,16,72,87000
10792,4211,2,79,251000
10793,4211,25,85,55000
10794,4211,18,62,147000
10795,4212,22,3,32000
10796,4212,25,1,55000
10797,4213,6,2,108000
10798,4214,24,50,49000
10799,4214,4,27,188000
10800,4214,13,50,463000
10801,4214,2,17,251000
10802,4215,7,2,90000
10803,4215,16,3,87000
10804,4216,12,3,510000
10805,4217,12,2,510000
10806,4217,14,2,252000
10807,4217,5,1,108000
10808,4218,1,2,147000
10809,4218,10,1,421000
10810,4219,23,2,43000
10811,4220,8,2,236000
10812,4220,1,3,147000
10813,4220,18,3,147000
10814,4221,14,1,252000
10815,4221,6,1,108000
10816,4221,13,3,463000
10817,4222,7,3,90000
10818,4222,5,1,108000
10819,4223,6,1,108000
10820,4223,25,1,55000
10821,4224,15,1,87000
10822,4224,12,2,510000
10823,4225,15,2,87000
10824,4225,14,1,252000
10825,4225,8,1,236000
10826,4226,13,2,463000
10827,4227,12,3,510000
10828,4227,1,2,147000
10829,4227,2,2,251000
10830,4228,6,3,108000
10831,4229,3,2,212000
10832,4230,2,69,251000
10833,4230,13,104,463000
10834,4230,5,113,108000
10835,4230,24,96,49000
10836,4230,8,58,236000
10837,4231,9,3,188000
10838,4232,18,1,147000
10839,4233,11,2,187000
10840,4233,17,2,108000
10841,4233,13,2,463000
10842,4234,18,3,147000
10843,4234,20,3,43000
10844,4234,3,3,212000
10845,4235,17,2,108000
10846,4235,10,3,421000
10847,4236,17,61,108000
10848,4236,20,43,43000
10849,4237,23,28,43000
10850,4237,8,43,236000
10851,4237,17,19,108000
10852,4237,19,73,131000
10853,4238,17,57,108000
10854,4238,8,18,236000
10855,4239,8,15,236000
10856,4239,9,64,188000
10857,4240,17,38,108000
10858,4240,24,22,49000
10859,4240,7,59,90000
10860,4240,25,67,55000
10861,4241,24,31,49000
10862,4241,22,19,32000
10863,4241,19,53,131000
10864,4241,16,46,87000
10865,4241,10,21,421000
10866,4242,24,75,49000
10867,4242,21,64,67000
10868,4242,15,51,87000
10869,4242,2,75,251000
10870,4243,12,55,510000
10871,4243,7,36,90000
10872,4243,13,15,463000
10873,4243,6,30,108000
10874,4243,10,30,421000
10875,4244,5,3,108000
10876,4244,4,2,188000
10877,4244,21,2,67000
10878,4245,16,3,87000
10879,4245,11,2,187000
10880,4246,6,3,108000
10881,4246,25,1,55000
10882,4247,10,2,421000
10883,4247,7,1,90000
10884,4247,20,1,43000
10885,4248,2,3,251000
10886,4248,19,3,131000
10887,4248,21,2,67000
10888,4249,6,1,108000
10889,4250,4,2,188000
10890,4251,3,3,212000
10891,4252,4,2,188000
10892,4253,1,1,147000
10893,4253,21,3,67000
10894,4253,5,1,108000
10895,4254,14,1,252000
10896,4254,9,1,188000
10897,4255,19,1,131000
10898,4256,6,1,108000
10899,4256,22,2,32000
10900,4257,11,2,187000
10901,4257,23,1,43000
10902,4257,8,3,236000
10903,4258,7,2,90000
10904,4259,15,3,87000
10905,4260,5,3,108000
10906,4260,24,2,49000
10907,4260,13,3,463000
10908,4261,23,2,43000
10909,4262,6,1,108000
10910,4262,8,3,236000
10911,4262,1,2,147000
10912,4263,4,1,188000
10913,4264,1,3,147000
10914,4264,17,3,108000
10915,4264,21,1,67000
10916,4265,12,132,510000
10917,4265,24,41,49000
10918,4266,13,106,463000
10919,4266,5,136,108000
10920,4266,14,55,252000
10921,4266,1,129,147000
10922,4267,2,41,251000
10923,4267,13,34,463000
10924,4268,25,121,55000
10925,4268,23,110,43000
10926,4268,12,26,510000
10927,4268,14,57,252000
10928,4268,6,135,108000
10929,4269,18,145,147000
10930,4269,4,114,188000
10931,4270,7,136,90000
10932,4270,4,76,188000
10933,4270,11,132,187000
10934,4271,15,112,87000
10935,4271,6,30,108000
10936,4271,13,90,463000
10937,4272,18,1,147000
10938,4272,7,2,90000
10939,4272,6,3,108000
10940,4273,23,2,43000
10941,4273,21,1,67000
10942,4274,15,1,87000
10943,4274,13,2,463000
10944,4275,8,2,236000
10945,4275,22,3,32000
10946,4276,4,2,188000
10947,4276,3,2,212000
10948,4277,17,3,108000
10949,4278,14,39,252000
10950,4278,2,55,251000
10951,4278,4,24,188000
10952,4279,17,2,108000
10953,4280,24,1,49000
10954,4280,4,1,188000
10955,4281,15,3,87000
10956,4282,15,93,87000
10957,4282,1,51,147000
10958,4283,10,31,421000
10959,4283,19,58,131000
10960,4283,1,110,147000
10961,4283,4,48,188000
10962,4284,12,3,510000
10963,4284,25,2,55000
10964,4284,14,3,252000
10965,4285,12,1,510000
10966,4285,20,1,43000
10967,4286,5,2,108000
10968,4287,11,3,187000
10969,4287,23,2,43000
10970,4288,11,3,187000
10971,4289,20,2,43000
10972,4289,16,1,87000
10973,4290,21,26,67000
10974,4290,4,44,188000
10975,4291,8,19,236000
10976,4291,14,48,252000
10977,4292,16,14,87000
10978,4292,6,24,108000
10979,4293,22,146,32000
10980,4293,7,66,90000
10981,4294,6,140,108000
10982,4294,12,102,510000
10983,4294,10,81,421000
10984,4294,19,70,131000
10985,4295,14,33,252000
10986,4295,22,99,32000
10987,4296,7,22,90000
10988,4296,1,43,147000
10989,4297,21,125,67000
10990,4297,12,36,510000
10991,4298,10,53,421000
10992,4298,24,110,49000
10993,4298,15,57,87000
10994,4298,11,97,187000
10995,4298,20,64,43000
10996,4299,12,89,510000
10997,4299,16,23,87000
10998,4300,20,23,43000
10999,4300,17,42,108000
11000,4300,21,42,67000
11001,4300,25,88,55000
11002,4300,18,80,147000
11003,4301,11,3,187000
11004,4301,22,1,32000
11005,4301,6,3,108000
11006,4302,4,3,188000
11007,4303,8,1,236000
11008,4304,17,1,108000
11009,4305,23,3,43000
11010,4306,22,2,32000
11011,4307,2,2,251000
11012,4307,9,2,188000
11013,4307,25,3,55000
11014,4308,21,3,67000
11015,4309,13,3,463000
11016,4310,10,3,421000
11017,4310,7,1,90000
11018,4311,23,2,43000
11019,4311,5,2,108000
11020,4312,9,3,188000
11021,4313,14,1,252000
11022,4313,8,3,236000
11023,4314,17,16,108000
11024,4314,19,40,131000
11025,4314,4,13,188000
11026,4314,2,55,251000
11027,4315,4,1,188000
11028,4316,17,1,108000
11029,4316,18,2,147000
11030,4316,14,3,252000
11031,4317,14,2,252000
11032,4317,24,3,49000
11033,4318,10,2,421000
11034,4318,16,1,87000
11035,4319,11,3,187000
11036,4320,5,2,108000
11037,4320,4,3,188000
11038,4321,2,2,251000
11039,4321,16,1,87000
11040,4322,22,3,32000
11041,4322,6,3,108000
11042,4322,13,2,463000
11043,4323,25,3,55000
11044,4324,5,2,108000
11045,4324,10,3,421000
11046,4324,21,1,67000
11047,4325,6,2,108000
11048,4325,2,2,251000
11049,4326,24,48,49000
11050,4326,15,51,87000
11051,4326,8,17,236000
11052,4327,2,34,251000
11053,4327,18,21,147000
11054,4328,2,17,251000
11055,4328,6,26,108000
11056,4328,3,45,212000
11057,4328,24,43,49000
11058,4329,21,23,67000
11059,4329,6,29,108000
11060,4329,3,35,212000
11061,4329,15,23,87000
11062,4330,19,40,131000
11063,4330,22,25,32000
11064,4330,21,57,67000
11065,4331,4,1,188000
11066,4331,22,1,32000
11067,4332,23,3,43000
11068,4333,22,1,32000
11069,4334,14,3,252000
11070,4334,10,1,421000
11071,4334,22,2,32000
11072,4335,3,31,212000
11073,4335,18,132,147000
11074,4336,21,118,67000
11075,4336,20,24,43000
11076,4336,18,79,147000
11077,4336,7,135,90000
11078,4337,16,48,87000
11079,4337,11,122,187000
11080,4338,11,147,187000
11081,4338,10,42,421000
11082,4338,15,32,87000
11083,4338,17,80,108000
11084,4339,18,107,147000
11085,4339,16,127,87000
11086,4340,13,21,463000
11087,4340,23,32,43000
11088,4341,18,97,147000
11089,4341,14,70,252000
11090,4342,21,66,67000
11091,4342,1,131,147000
11092,4343,2,1,251000
11093,4343,12,1,510000
11094,4344,21,3,67000
11095,4344,25,1,55000
11096,4344,5,2,108000
11097,4345,14,1,252000
11098,4345,5,3,108000
11099,4345,7,2,90000
11100,4346,5,3,108000
11101,4346,1,1,147000
11102,4346,2,1,251000
11103,4347,11,3,187000
11104,4348,2,1,251000
11105,4348,8,2,236000
11106,4349,7,3,90000
11107,4349,14,2,252000
11108,4350,19,1,131000
11109,4351,24,2,49000
11110,4351,13,1,463000
11111,4352,21,3,67000
11112,4353,24,3,49000
11113,4353,15,2,87000
11114,4354,5,2,108000
11115,4354,4,1,188000
11116,4354,20,3,43000
11117,4355,22,1,32000
11118,4356,21,2,67000
11119,4356,15,3,87000
11120,4356,19,3,131000
11121,4357,8,1,236000
11122,4357,2,3,251000
11123,4357,14,2,252000
11124,4358,2,2,251000
11125,4358,22,2,32000
11126,4358,15,2,87000
11127,4359,16,1,87000
11128,4359,25,3,55000
11129,4360,3,146,212000
11130,4360,9,70,188000
11131,4360,23,82,43000
11132,4361,6,121,108000
11133,4361,22,42,32000
11134,4361,18,69,147000
11135,4362,16,28,87000
11136,4362,6,27,108000
11137,4362,8,127,236000
11138,4362,25,33,55000
11139,4363,24,60,49000
11140,4363,15,96,87000
11141,4363,20,107,43000
11142,4363,21,107,67000
11143,4364,4,129,188000
11144,4364,24,82,49000
11145,4365,4,125,188000
11146,4365,24,131,49000
11147,4365,22,146,32000
11148,4366,21,3,67000
11149,4366,14,2,252000
11150,4367,13,1,463000
11151,4367,25,3,55000
11152,4368,6,1,108000
11153,4368,18,1,147000
11154,4369,17,3,108000
11155,4369,11,3,187000
11156,4370,1,47,147000
11157,4370,25,54,55000
11158,4370,22,42,32000
11159,4371,18,35,147000
11160,4371,10,51,421000
11161,4371,1,30,147000
11162,4371,8,28,236000
11163,4372,12,3,510000
11164,4372,5,1,108000
11165,4373,9,1,188000
11166,4373,18,1,147000
11167,4374,9,1,188000
11168,4374,8,2,236000
11169,4374,20,1,43000
11170,4375,21,1,67000
11171,4375,24,1,49000
11172,4376,13,1,463000
11173,4376,19,1,131000
11174,4376,7,3,90000
11175,4377,5,3,108000
11176,4377,6,1,108000
11177,4377,8,3,236000
11178,4378,2,1,251000
11179,4378,6,2,108000
11180,4379,23,1,43000
11181,4379,6,2,108000
11182,4380,9,38,188000
11183,4380,25,10,55000
11184,4380,22,37,32000
11185,4380,8,48,236000
11186,4380,11,17,187000
11187,4381,10,40,421000
11188,4381,18,26,147000
11189,4381,3,17,212000
11190,4382,3,20,212000
11191,4382,15,17,87000
11192,4382,8,41,236000
11193,4382,12,34,510000
11194,4382,18,30,147000
11195,4383,21,32,67000
11196,4383,1,27,147000
11197,4383,11,43,187000
11198,4384,6,23,108000
11199,4384,12,44,510000
11200,4385,12,3,510000
11201,4385,22,1,32000
11202,4385,20,1,43000
11203,4386,5,1,108000
11204,4386,7,2,90000
11205,4386,23,2,43000
11206,4387,13,3,463000
11207,4387,10,3,421000
11208,4387,12,2,510000
11209,4388,8,1,236000
11210,4389,13,3,463000
11211,4390,24,3,49000
11212,4390,7,1,90000
11213,4391,24,3,49000
11214,4391,8,2,236000
11215,4391,9,3,188000
11216,4392,8,66,236000
11217,4392,19,45,131000
11218,4393,10,43,421000
11219,4393,17,54,108000
11220,4394,4,20,188000
11221,4394,12,26,510000
11222,4395,25,77,55000
11223,4395,4,33,188000
11224,4395,23,18,43000
11225,4395,15,70,87000
11226,4395,10,49,421000
11227,4396,13,64,463000
11228,4396,2,56,251000
11229,4396,9,68,188000
11230,4396,5,76,108000
11231,4397,3,70,212000
11232,4397,14,24,252000
11233,4397,20,49,43000
11234,4397,5,24,108000
11235,4398,21,33,67000
11236,4398,17,63,108000
11237,4398,25,37,55000
11238,4398,19,69,131000
11239,4399,10,35,421000
11240,4399,3,46,212000
11241,4399,6,73,108000
11242,4399,9,67,188000
11243,4399,8,77,236000
11244,4400,6,46,108000
11245,4400,24,74,49000
11246,4401,13,46,463000
11247,4401,20,22,43000
11248,4402,14,53,252000
11249,4402,22,24,32000
11250,4403,7,15,90000
11251,4403,21,30,67000
11252,4403,11,24,187000
11253,4403,3,53,212000
11254,4403,17,25,108000
11255,4404,13,1,463000
11256,4404,25,2,55000
11257,4405,1,3,147000
11258,4405,17,3,108000
11259,4405,4,2,188000
11260,4406,4,3,188000
11261,4406,9,1,188000
11262,4407,25,2,55000
11263,4407,11,2,187000
11264,4407,21,3,67000
11265,4408,14,2,252000
11266,4408,8,3,236000
11267,4408,15,3,87000
11268,4409,4,2,188000
11269,4410,1,2,147000
11270,4410,22,2,32000
11271,4410,9,3,188000
11272,4411,12,1,510000
11273,4411,11,3,187000
11274,4412,15,1,87000
11275,4412,1,1,147000
11276,4412,4,2,188000
11277,4413,9,59,188000
11278,4413,5,30,108000
11279,4413,23,26,43000
11280,4413,8,41,236000
11281,4414,9,47,188000
11282,4414,17,57,108000
11283,4414,25,11,55000
11284,4415,14,45,252000
11285,4415,21,10,67000
11286,4415,10,33,421000
11287,4416,17,54,108000
11288,4416,6,23,108000
11289,4416,3,30,212000
11290,4416,9,10,188000
11291,4416,2,23,251000
11292,4417,12,1,510000
11293,4417,10,3,421000
11294,4417,1,2,147000
11295,4418,25,1,55000
11296,4419,4,1,188000
11297,4420,22,3,32000
11298,4421,20,48,43000
11299,4421,2,48,251000
11300,4421,22,54,32000
11301,4422,20,2,43000
11302,4422,16,3,87000
11303,4423,14,3,252000
11304,4424,21,43,67000
11305,4424,14,34,252000
11306,4424,23,20,43000
11307,4425,4,131,188000
11308,4425,2,48,251000
11309,4426,23,104,43000
11310,4426,8,149,236000
11311,4426,11,25,187000
11312,4426,24,73,49000
11313,4427,12,115,510000
11314,4427,2,72,251000
11315,4428,9,45,188000
11316,4428,11,25,187000
11317,4428,8,79,236000
11318,4429,17,37,108000
11319,4429,22,39,32000
11320,4429,1,51,147000
11321,4429,25,10,55000
11322,4430,3,40,212000
11323,4430,15,15,87000
11324,4431,10,59,421000
11325,4431,7,36,90000
11326,4432,9,45,188000
11327,4432,20,37,43000
11328,4432,10,39,421000
11329,4432,22,48,32000
11330,4432,14,44,252000
11331,4433,16,42,87000
11332,4433,17,45,108000
11333,4433,20,25,43000
11334,4433,3,48,212000
11335,4434,7,77,90000
11336,4434,2,107,251000
11337,4434,8,110,236000
11338,4434,20,42,43000
11339,4435,15,2,87000
11340,4435,17,2,108000
11341,4436,22,3,32000
11342,4436,8,1,236000
11343,4436,4,1,188000
11344,4437,7,3,90000
11345,4438,20,2,43000
11346,4438,21,1,67000
11347,4438,13,2,463000
11348,4439,19,3,131000
11349,4439,16,1,87000
11350,4440,21,2,67000
11351,4441,15,2,87000
11352,4441,2,1,251000
11353,4441,6,3,108000
11354,4442,17,2,108000
11355,4442,2,3,251000
11356,4442,6,2,108000
11357,4443,1,1,147000
11358,4443,10,2,421000
11359,4443,13,3,463000
11360,4444,17,2,108000
11361,4444,10,3,421000
11362,4444,23,3,43000
11363,4445,1,2,147000
11364,4446,18,2,147000
11365,4446,2,2,251000
11366,4447,19,1,131000
11367,4447,7,1,90000
11368,4448,1,1,147000
11369,4448,10,2,421000
11370,4448,8,1,236000
11371,4449,20,2,43000
11372,4449,2,1,251000
11373,4449,21,1,67000
11374,4450,19,1,131000
11375,4450,24,2,49000
11376,4450,20,2,43000
11377,4451,21,3,67000
11378,4451,19,1,131000
11379,4451,5,3,108000
11380,4452,15,55,87000
11381,4452,5,120,108000
11382,4452,7,58,90000
11383,4452,21,38,67000
11384,4453,5,3,108000
11385,4454,1,1,147000
11386,4455,23,3,43000
11387,4456,14,3,252000
11388,4456,10,2,421000
11389,4456,11,3,187000
11390,4457,11,2,187000
11391,4457,10,1,421000
11392,4457,9,1,188000
11393,4458,19,3,131000
11394,4459,2,3,251000
11395,4459,5,3,108000
11396,4460,23,3,43000
11397,4460,8,3,236000
11398,4460,19,3,131000
11399,4461,12,3,510000
11400,4461,24,2,49000
11401,4462,14,74,252000
11402,4462,19,116,131000
11403,4462,5,87,108000
11404,4462,20,123,43000
11405,4462,2,55,251000
11406,4463,12,123,510000
11407,4463,23,67,43000
11408,4463,16,61,87000
11409,4463,3,72,212000
11410,4463,13,44,463000
11411,4464,6,76,108000
11412,4464,20,125,43000
11413,4464,21,22,67000
11414,4464,25,88,55000
11415,4465,7,100,90000
11416,4465,1,135,147000
11417,4466,14,141,252000
11418,4466,24,141,49000
11419,4466,23,78,43000
11420,4467,6,15,108000
11421,4467,23,42,43000
11422,4467,11,57,187000
11423,4468,10,11,421000
11424,4468,1,30,147000
11425,4468,19,36,131000
11426,4468,25,51,55000
11427,4468,12,31,510000
11428,4469,2,54,251000
11429,4469,10,55,421000
11430,4469,8,56,236000
11431,4469,15,24,87000
11432,4469,11,26,187000
11433,4470,7,3,90000
11434,4470,11,1,187000
11435,4471,16,2,87000
11436,4472,19,3,131000
11437,4472,8,1,236000
11438,4473,9,3,188000
11439,4473,14,1,252000
11440,4474,11,3,187000
11441,4474,23,2,43000
11442,4474,13,1,463000
11443,4475,9,2,188000
11444,4476,10,2,421000
11445,4476,16,1,87000
11446,4476,12,1,510000
11447,4477,24,1,49000
11448,4478,22,2,32000
11449,4478,16,1,87000
11450,4479,23,2,43000
11451,4479,20,1,43000
11452,4480,9,1,188000
11453,4480,10,1,421000
11454,4480,13,1,463000
11455,4481,14,2,252000
11456,4481,21,1,67000
11457,4482,25,1,55000
11458,4483,17,3,108000
11459,4483,21,2,67000
11460,4483,10,3,421000
11461,4484,22,139,32000
11462,4484,5,141,108000
11463,4484,14,69,252000
11464,4484,10,85,421000
11465,4485,24,39,49000
11466,4485,22,63,32000
11467,4486,4,134,188000
11468,4486,23,77,43000
11469,4486,15,150,87000
11470,4486,24,96,49000
11471,4486,21,31,67000
11472,4487,3,87,212000
11473,4487,19,20,131000
11474,4487,1,120,147000
11475,4488,3,68,212000
11476,4488,7,54,90000
11477,4488,6,96,108000
11478,4488,17,68,108000
11479,4488,23,29,43000
11480,4489,11,89,187000
11481,4489,16,99,87000
11482,4490,20,2,43000
11483,4490,1,3,147000
11484,4490,24,3,49000
11485,4491,25,3,55000
11486,4491,6,3,108000
11487,4492,9,3,188000
11488,4493,8,3,236000
11489,4494,23,2,43000
11490,4494,22,3,32000
11491,4495,23,2,43000
11492,4495,16,1,87000
11493,4495,1,2,147000
11494,4496,6,1,108000
11495,4496,5,1,108000
11496,4496,11,3,187000
11497,4497,5,3,108000
11498,4498,2,1,251000
11499,4498,6,1,108000
11500,4498,24,3,49000
11501,4499,21,1,67000
11502,4500,14,2,252000
11503,4501,24,75,49000
11504,4501,13,89,463000
11505,4502,13,124,463000
11506,4502,10,58,421000
11507,4502,5,102,108000
11508,4502,15,72,87000
11509,4502,21,38,67000
11510,4503,3,132,212000
11511,4503,10,63,421000
11512,4503,13,25,463000
11513,4503,2,103,251000
11514,4504,7,91,90000
11515,4504,24,138,49000
11516,4504,6,134,108000
11517,4504,12,134,510000
11518,4504,15,21,87000
11519,4505,15,29,87000
11520,4505,11,76,187000
11521,4505,1,39,147000
11522,4505,3,109,212000
11523,4506,20,37,43000
11524,4506,22,47,32000
11525,4507,24,1,49000
11526,4508,25,2,55000
11527,4508,15,3,87000
11528,4509,11,3,187000
11529,4509,25,3,55000
11530,4510,2,3,251000
11531,4510,4,3,188000
11532,4511,17,1,108000
11533,4511,18,2,147000
11534,4512,9,1,188000
11535,4513,8,1,236000
11536,4514,13,3,463000
11537,4514,24,2,49000
11538,4514,1,1,147000
11539,4515,5,2,108000
11540,4515,20,2,43000
11541,4516,3,3,212000
11542,4517,10,2,421000
11543,4517,18,1,147000
11544,4518,21,3,67000
11545,4519,8,2,236000
11546,4520,16,3,87000
11547,4520,9,2,188000
11548,4520,17,2,108000
11549,4521,19,2,131000
11550,4522,11,1,187000
11551,4522,24,1,49000
11552,4522,14,2,252000
11553,4523,7,2,90000
11554,4524,5,1,108000
11555,4524,18,3,147000
11556,4524,17,1,108000
11557,4525,21,1,67000
11558,4525,6,2,108000
11559,4525,14,1,252000
11560,4526,17,1,108000
11561,4527,8,2,236000
11562,4527,25,3,55000
11563,4528,16,2,87000
11564,4529,18,2,147000
11565,4529,11,3,187000
11566,4529,15,2,87000
11567,4530,24,2,49000
11568,4531,14,3,252000
11569,4532,16,1,87000
11570,4532,25,2,55000
11571,4533,15,2,87000
11572,4533,23,3,43000
11573,4533,7,2,90000
11574,4534,3,1,212000
11575,4534,24,1,49000
11576,4534,9,1,188000
11577,4535,24,3,49000
11578,4536,21,1,67000
11579,4537,7,3,90000
11580,4537,25,1,55000
11581,4538,15,3,87000
11582,4538,18,1,147000
11583,4539,20,1,43000
11584,4539,10,1,421000
11585,4539,7,1,90000
11586,4540,5,1,108000
11587,4540,22,3,32000
11588,4540,10,3,421000
11589,4541,23,1,43000
11590,4541,20,3,43000
11591,4542,16,3,87000
11592,4542,19,1,131000
11593,4543,3,1,212000
11594,4544,20,142,43000
11595,4544,9,62,188000
11596,4544,10,57,421000
11597,4545,7,43,90000
11598,4545,15,120,87000
11599,4545,14,81,252000
