id_pedido,id_cliente,id_canal,fecha_pedido,estado_pedido,monto_total
3882,1132,1,2026-04-13,entregado,826000
3883,1132,1,2026-02-25,entregado,55000
3884,1132,2,2025-12-12,entregado,474000
3885,1132,2,2026-05-22,entregado,55000
3886,1133,2,2025-03-11,creado,324000
3887,1133,1,2026-05-28,creado,320000
3888,1133,1,2025-07-18,entregado,472000
3889,1133,1,2025-06-01,entregado,502000
3890,1134,3,2025-08-22,creado,25422000
3891,1135,2,2025-08-09,entregado,723000
3892,1135,2,2025-08-26,pagado,724000
3893,1135,1,2025-12-21,pagado,303000
3894,1136,1,2025-12-07,entregado,421000
3895,1136,1,2026-01-12,entregado,216000
3896,1136,3,2026-02-03,entregado,251000
3897,1138,2,2026-05-01,entregado,444000
3898,1138,1,2026-03-13,pagado,510000
3899,1138,2,2026-05-09,entregado,1021000
3900,1138,1,2026-04-09,creado,825000
3901,1138,2,2026-04-20,entregado,1134000
3902,1138,2,2026-05-16,entregado,294000
3903,1139,3,2025-12-15,entregado,7853000
3904,1139,3,2025-07-13,creado,28236000
3905,1139,3,2025-09-17,pagado,19836000
3906,1139,3,2025-06-13,entregado,15260000
3907,1140,1,2026-05-14,entregado,362000
3908,1140,1,2026-05-15,pagado,739000
3909,1140,1,2026-05-05,entregado,462000
3910,1140,2,2026-05-16,entregado,55000
3911,1140,2,2026-05-24,pagado,344000
3912,1140,1,2026-05-27,pagado,993000
3913,1141,2,2025-11-22,entregado,542000
3914,1141,1,2025-10-11,pagado,692000
3915,1141,2,2025-12-25,pagado,732000
3916,1141,2,2026-02-06,pagado,819000
3917,1142,1,2025-07-05,creado,1575000
3918,1143,1,2026-04-24,creado,1566000
3919,1143,1,2025-10-16,pagado,820000
3920,1143,2,2026-01-19,entregado,596000
3921,1143,1,2026-01-23,pagado,1215000
3922,1143,1,2026-03-28,entregado,108000
3923,1144,1,2026-04-20,pagado,49491000
3924,1144,2,2025-06-28,pagado,108593000
3925,1144,3,2025-09-19,entregado,19854000
3926,1144,1,2026-02-28,entregado,99236000
3927,1144,3,2026-05-20,creado,30968000
3928,1145,2,2025-11-06,creado,374000
3929,1145,1,2026-01-23,entregado,381000
3930,1145,1,2025-12-13,creado,756000
3931,1146,1,2025-12-27,entregado,212000
3932,1146,2,2025-10-10,entregado,675000
3933,1146,1,2025-12-28,pagado,753000
3934,1146,1,2025-10-17,pagado,709000
3935,1146,1,2026-01-23,entregado,43000
3936,1146,1,2026-05-22,pagado,982000
3937,1147,2,2026-03-05,entregado,1491000
3938,1147,1,2026-01-17,pagado,2067000
3939,1147,2,2025-12-26,creado,2919000
3940,1148,1,2026-02-17,creado,504000
3941,1148,2,2026-05-01,pagado,1352000
3942,1148,2,2026-01-12,entregado,486000
3943,1149,1,2026-01-01,entregado,473000
3944,1149,1,2026-04-12,entregado,581000
3945,1149,2,2026-01-23,pagado,658000
3946,1150,1,2026-02-08,entregado,1077000
3947,1150,1,2026-04-02,entregado,597000
3948,1150,1,2026-04-18,entregado,885000
3949,1151,1,2025-11-04,entregado,17021000
3950,1151,3,2025-11-01,entregado,39600000
3951,1152,2,2024-12-05,creado,462000
3952,1152,2,2025-08-14,entregado,2077000
3953,1152,1,2024-09-15,pagado,504000
3954,1152,2,2026-02-10,pagado,1347000
3955,1152,1,2026-02-20,pagado,261000
3956,1153,2,2026-03-19,pagado,216000
3957,1153,1,2026-04-12,entregado,482000
3958,1153,2,2026-05-17,pagado,147000
3959,1153,2,2026-04-12,pagado,652000
3960,1154,1,2026-02-15,entregado,463000
3961,1154,2,2025-11-18,creado,108000
3962,1154,1,2026-01-23,entregado,1301000
3963,1154,1,2025-09-16,pagado,537000
3964,1154,1,2025-06-27,entregado,796000
3965,1154,1,2025-07-14,entregado,218000
3966,1155,2,2026-05-01,pagado,425000
3967,1155,1,2026-03-28,creado,2317000
3968,1155,1,2026-01-20,entregado,942000
3969,1155,1,2025-12-08,entregado,751000
3970,1155,2,2025-11-21,pagado,1210000
3971,1155,1,2026-05-03,entregado,842000
3972,1156,1,2026-03-19,entregado,669000
3973,1157,3,2025-12-11,creado,21120000
3974,1157,3,2025-11-11,pagado,22855000
3975,1157,3,2024-10-04,entregado,4288000
3976,1157,2,2025-01-10,entregado,27503000
3977,1157,3,2026-01-05,pagado,19045000
3978,1157,3,2024-10-06,pagado,23916000
3979,1157,3,2025-03-05,entregado,10203000
3980,1157,2,2024-10-19,entregado,33426000
3981,1157,1,2025-12-10,pagado,36722000
3982,1157,1,2025-11-10,entregado,8714000
3983,1158,1,2025-12-19,entregado,28015000
3984,1159,2,2026-03-05,entregado,12690000
3985,1159,3,2026-01-08,entregado,2119000
3986,1160,3,2026-05-20,entregado,4876000
3987,1160,3,2026-03-21,creado,24133000
3988,1160,3,2026-03-24,pagado,60871000
3989,1160,3,2026-05-10,entregado,89230000
3990,1160,2,2026-03-13,entregado,29808000
3991,1160,2,2026-03-12,entregado,104101000
3992,1160,3,2026-03-01,creado,74123000
3993,1161,1,2026-02-17,creado,534000
3994,1162,1,2025-09-17,entregado,30991000
3995,1162,2,2025-06-15,entregado,20580000
3996,1162,3,2026-04-19,entregado,19492000
3997,1162,3,2025-04-18,entregado,35778000
3998,1163,1,2026-01-19,pagado,424000
3999,1163,2,2026-01-09,pagado,1438000
4000,1163,1,2026-05-16,creado,1483000
4001,1163,1,2026-01-03,entregado,565000
4002,1163,1,2026-05-01,creado,276000
4003,1163,1,2026-03-11,entregado,282000
4004,1164,3,2025-10-02,pagado,8294000
4005,1164,3,2025-01-12,entregado,36577000
4006,1164,3,2025-12-03,pagado,19645000
4007,1164,1,2024-10-05,entregado,16344000
4008,1164,3,2025-11-18,entregado,25527000
4009,1166,1,2025-02-12,creado,324000
4010,1166,2,2025-07-11,creado,108000
4011,1167,2,2026-02-23,pagado,638000
4012,1167,2,2024-11-23,creado,262000
4013,1167,3,2026-04-28,entregado,1141000
4014,1167,1,2025-02-16,pagado,1397000
4015,1167,2,2026-01-15,entregado,644000
4016,1167,1,2024-10-20,entregado,418000
4017,1168,3,2026-04-06,creado,98701000
4018,1168,3,2026-04-25,entregado,86394000
4019,1168,3,2026-04-02,entregado,36773000
4020,1168,1,2026-05-27,entregado,56161000
4021,1168,3,2026-04-17,entregado,57603000
4022,1168,2,2026-05-23,pagado,50915000
4023,1169,1,2026-01-02,entregado,1913000
4024,1169,2,2025-12-11,entregado,414000
4025,1169,2,2026-04-01,entregado,636000
4026,1169,2,2026-01-26,pagado,1464000
4027,1169,2,2026-04-23,entregado,288000
4028,1171,1,2025-08-14,entregado,188000
4029,1171,1,2025-07-21,entregado,882000
4030,1171,3,2026-02-02,pagado,842000
4031,1172,2,2024-12-05,creado,625000
4032,1172,1,2025-12-21,pagado,642000
4033,1173,1,2025-07-23,entregado,15485000
4034,1173,3,2025-08-11,pagado,14374000
4035,1173,3,2026-05-19,entregado,23047000
4036,1173,1,2025-03-08,entregado,12851000
4037,1174,2,2026-05-05,entregado,7781000
4038,1175,1,2025-07-26,entregado,477000
4039,1175,1,2026-05-27,entregado,411000
4040,1175,2,2025-09-25,entregado,483000
4041,1175,2,2025-08-09,pagado,651000
4042,1175,1,2026-04-18,entregado,768000
4043,1175,2,2025-12-17,creado,1530000
4044,1176,3,2025-12-15,entregado,41474000
4045,1176,3,2026-02-03,pagado,24632000
4046,1177,2,2026-01-14,creado,474000
4047,1177,1,2026-01-10,entregado,441000
4048,1177,2,2025-09-10,entregado,636000
4049,1177,2,2025-11-05,entregado,472000
4050,1177,2,2026-01-20,entregado,212000
4051,1177,2,2026-03-08,entregado,486000
4052,1179,1,2026-02-23,entregado,227000
4053,1181,3,2025-12-01,entregado,24834000
4054,1182,3,2026-04-21,pagado,25289000
4055,1183,2,2026-05-04,pagado,2126000
4056,1183,1,2026-05-12,creado,720000
4057,1183,3,2026-05-02,entregado,789000
4058,1183,2,2026-05-20,entregado,564000
4059,1183,2,2026-05-24,entregado,1246000
4060,1183,2,2026-05-11,entregado,1241000
4061,1184,2,2025-07-11,entregado,11365000
4062,1184,1,2025-03-17,pagado,17871000
4063,1184,1,2025-11-09,entregado,20334000
4064,1184,3,2024-10-22,entregado,41378000
4065,1185,3,2025-11-13,entregado,928000
4066,1185,1,2026-01-22,entregado,108000
4067,1185,1,2025-12-27,entregado,647000
4068,1185,2,2025-07-12,creado,64000
4069,1186,2,2025-12-10,entregado,131000
4070,1186,1,2025-05-23,pagado,647000
4071,1186,1,2026-02-15,pagado,463000
4072,1186,1,2025-09-26,entregado,2201000
4073,1187,2,2025-12-06,entregado,15258000
4074,1187,3,2025-11-27,entregado,38938000
4075,1187,1,2025-12-03,entregado,20740000
4076,1187,2,2026-05-26,entregado,29233000
4077,1188,1,2024-11-17,creado,655000
4078,1188,3,2025-04-10,entregado,321000
4079,1188,1,2025-09-13,entregado,147000
4080,1188,2,2024-10-25,entregado,504000
4081,1188,1,2024-12-22,creado,866000
4082,1189,2,2025-02-03,entregado,1579000
4083,1189,1,2026-03-12,pagado,512000
4084,1189,1,2025-07-26,creado,376000
4085,1189,1,2026-01-25,creado,55000
4086,1190,2,2025-12-04,entregado,294000
4087,1190,1,2025-06-03,pagado,594000
4088,1190,3,2025-09-24,pagado,2183000
4089,1190,2,2026-04-23,entregado,201000
4090,1191,1,2026-02-19,creado,378000
4091,1191,1,2025-12-20,pagado,406000
4092,1191,2,2025-12-02,entregado,459000
4093,1191,1,2026-05-13,entregado,573000
4094,1192,1,2025-01-03,entregado,1563000
4095,1192,1,2025-01-14,entregado,1230000
4096,1192,2,2025-12-21,entregado,885000
4097,1193,1,2026-04-17,entregado,1437000
4098,1193,2,2026-01-16,pagado,996000
4099,1193,2,2025-01-24,pagado,808000
4100,1193,2,2025-09-25,creado,472000
4101,1193,1,2025-10-15,entregado,323000
4102,1193,1,2024-12-01,entregado,926000
4103,1194,3,2026-01-26,entregado,466000
4104,1194,2,2026-01-17,entregado,251000
4105,1194,3,2026-02-05,entregado,216000
4106,1194,2,2026-03-02,pagado,319000
4107,1194,1,2026-02-27,pagado,1324000
4108,1195,1,2026-05-19,entregado,887000
4109,1196,2,2025-02-19,entregado,294000
4110,1196,1,2025-10-05,creado,1306000
4111,1196,3,2025-10-20,entregado,691000
4112,1196,1,2026-01-15,creado,564000
4113,1197,3,2025-02-18,entregado,4616000
4114,1198,2,2026-05-17,entregado,347000
4115,1198,1,2026-02-08,entregado,365000
4116,1198,1,2026-04-09,pagado,2378000
4117,1198,2,2026-04-02,creado,441000
4118,1198,1,2025-12-20,pagado,424000
4119,1198,2,2026-05-20,creado,561000
4120,1199,2,2025-11-16,pagado,67000
4121,1199,1,2025-04-04,entregado,374000
4122,1199,1,2025-02-20,entregado,43000
4123,1199,1,2024-11-01,entregado,636000
4124,1199,2,2025-01-12,entregado,86000
4125,1199,1,2025-06-24,entregado,417000
4126,1200,2,2025-11-24,entregado,636000
4127,1200,1,2025-06-21,entregado,619000
4128,1200,1,2025-03-17,pagado,693000
4129,1200,2,2025-11-13,entregado,603000
4130,1202,1,2026-05-28,creado,38392000
4131,1203,2,2025-10-12,pagado,804000
4132,1203,2,2025-02-20,pagado,49000
4133,1203,2,2026-02-07,creado,670000
4134,1204,2,2026-04-13,entregado,131000
4135,1204,2,2026-04-19,entregado,564000
4136,1204,3,2026-03-16,pagado,1130000
4137,1205,3,2025-11-19,pagado,828000
4138,1205,2,2025-03-12,entregado,404000
4139,1205,1,2025-01-04,pagado,188000
4140,1206,1,2025-06-20,entregado,43000
4141,1206,2,2026-05-05,creado,1052000
4142,1207,2,2024-10-10,entregado,174000
4143,1207,1,2026-01-26,entregado,950000
4144,1207,1,2026-02-28,creado,954000
4145,1208,1,2025-12-05,creado,236000
4146,1209,3,2025-08-11,creado,67361000
4147,1209,3,2025-06-06,entregado,64043000
4148,1209,3,2026-03-06,entregado,18637000
4149,1209,3,2026-01-20,pagado,54826000
4150,1209,2,2026-02-09,entregado,28348000
4151,1210,2,2025-08-02,entregado,7193000
4152,1211,1,2025-09-09,creado,1055000
4153,1211,2,2026-02-16,pagado,324000
4154,1211,2,2026-02-14,entregado,1490000
4155,1211,1,2026-05-22,pagado,735000
4156,1212,1,2025-12-24,entregado,399000
4157,1212,1,2025-12-17,pagado,424000
4158,1212,1,2025-12-08,creado,393000
4159,1212,2,2025-08-23,entregado,598000
4160,1212,2,2025-07-28,entregado,842000
4161,1212,2,2025-07-21,entregado,393000
4162,1213,2,2024-10-09,entregado,1751000
4163,1213,2,2024-12-05,entregado,237000
4164,1213,1,2024-07-22,entregado,857000
4165,1213,1,2025-07-18,pagado,236000
4166,1213,2,2024-07-08,entregado,676000
4167,1214,2,2026-02-02,entregado,641000
4168,1214,2,2026-02-25,entregado,43000
4169,1215,1,2025-10-11,pagado,842000
4170,1215,2,2025-12-27,entregado,2092000
4171,1215,2,2025-08-12,entregado,575000
4172,1215,2,2025-07-24,entregado,769000
4173,1215,2,2025-09-18,pagado,858000
4174,1217,1,2025-08-21,entregado,147000
4175,1219,1,2026-01-12,entregado,64000
4176,1220,3,2026-02-25,creado,36305000
4177,1220,3,2026-03-11,pagado,19344000
4178,1220,3,2025-11-14,entregado,24492000
4179,1221,2,2025-03-16,entregado,1005000
4180,1221,1,2025-07-15,entregado,87000
4181,1221,2,2026-05-13,creado,789000
4182,1221,1,2026-02-06,creado,377000
4183,1221,1,2026-01-19,entregado,134000
4184,1221,3,2025-10-03,entregado,1020000
4185,1223,1,2024-12-18,pagado,424000
4186,1223,1,2025-08-24,pagado,261000
4187,1223,1,2025-12-20,creado,1902000
4188,1224,2,2026-04-21,pagado,1447000
4189,1224,2,2026-05-02,entregado,649000
4190,1224,1,2026-04-21,entregado,1116000
4191,1224,1,2026-05-18,entregado,484000
4192,1225,2,2026-05-02,entregado,812000
4193,1225,2,2025-09-07,entregado,418000
4194,1225,2,2026-03-15,entregado,174000
4195,1225,2,2026-05-14,entregado,926000
4196,1226,2,2025-05-02,entregado,513000
4197,1226,1,2025-11-15,entregado,216000
4198,1226,1,2025-07-28,creado,1444000
4199,1226,3,2025-08-23,entregado,441000
4200,1226,1,2025-12-28,entregado,476000
4201,1227,2,2026-05-06,creado,23232000
4202,1227,3,2026-02-16,entregado,30604000
4203,1228,3,2025-03-09,entregado,29722000
4204,1229,3,2026-02-16,entregado,85924000
4205,1229,3,2025-11-12,pagado,20577000
4206,1229,3,2025-11-25,creado,78640000
4207,1229,1,2025-12-27,entregado,32894000
4208,1229,1,2026-01-11,entregado,14905000
4209,1229,1,2025-12-28,entregado,93226000
4210,1230,3,2026-05-05,creado,50374000
4211,1230,2,2026-05-01,creado,58118000
4212,1231,3,2025-06-03,entregado,151000
4213,1232,1,2026-05-28,pagado,216000
4214,1233,1,2024-12-19,pagado,34943000
4215,1234,1,2025-02-27,entregado,441000
4216,1234,2,2025-11-17,entregado,1530000
4217,1237,1,2025-09-26,entregado,1632000
4218,1237,1,2026-02-17,creado,715000
4219,1237,2,2025-05-09,creado,86000
4220,1237,1,2026-01-03,creado,1354000
4221,1237,1,2026-01-16,entregado,1749000
4222,1237,2,2025-11-06,entregado,378000
4223,1238,1,2025-11-24,pagado,163000
4224,1239,1,2026-02-25,entregado,1107000
4225,1239,2,2026-04-12,creado,662000
4226,1239,2,2026-05-28,pagado,926000
4227,1239,2,2026-01-13,entregado,2326000
4228,1239,1,2026-02-09,entregado,324000
4229,1239,2,2026-05-19,entregado,424000
4230,1240,3,2025-11-15,entregado,96067000
4231,1241,2,2025-08-06,pagado,564000
4232,1242,1,2026-03-09,pagado,147000
4233,1242,1,2026-03-18,entregado,1516000
4234,1242,2,2026-04-02,creado,1206000
4235,1242,2,2026-05-06,entregado,1479000
4236,1243,2,2025-11-23,entregado,8437000
4237,1243,1,2025-12-21,entregado,22967000
4238,1243,3,2025-10-18,creado,10404000
4239,1243,3,2025-12-26,entregado,15572000
4240,1243,1,2026-01-18,entregado,14177000
4241,1243,3,2026-05-26,creado,21913000
4242,1243,3,2026-03-18,entregado,31225000
4243,1243,3,2026-04-11,entregado,54105000
4244,1244,1,2025-06-04,creado,834000
4245,1244,2,2026-05-21,pagado,635000
4246,1244,1,2026-01-12,entregado,379000
4247,1244,2,2025-12-16,pagado,975000
4248,1244,3,2025-02-10,entregado,1280000
4249,1244,2,2024-12-12,pagado,108000
4250,1245,1,2026-02-02,entregado,376000
4251,1245,1,2026-01-18,entregado,636000
4252,1245,2,2026-03-05,entregado,376000
4253,1245,2,2026-01-24,entregado,456000
4254,1246,2,2026-01-06,entregado,440000
4255,1246,1,2025-08-25,entregado,131000
4256,1246,3,2026-02-19,entregado,172000
4257,1247,1,2026-03-27,pagado,1125000
4258,1247,2,2025-04-01,pagado,180000
4259,1248,1,2025-05-04,entregado,261000
4260,1248,1,2025-09-18,entregado,1811000
4261,1248,1,2024-10-24,entregado,86000
4262,1248,2,2024-11-16,creado,1110000
4263,1248,2,2026-01-21,pagado,188000
4264,1248,2,2025-01-06,entregado,832000
4265,1251,1,2025-11-08,pagado,69329000
4266,1251,1,2025-11-18,pagado,96589000
4267,1251,3,2026-01-23,entregado,26033000
4268,1251,1,2025-07-15,pagado,53589000
4269,1251,3,2025-11-20,pagado,42747000
4270,1251,3,2025-11-23,entregado,51212000
4271,1251,1,2026-03-04,creado,54654000
4272,1252,2,2026-04-27,entregado,651000
4273,1252,1,2025-11-06,entregado,153000
4274,1252,2,2025-12-06,entregado,1013000
4275,1252,1,2026-02-05,creado,568000
4276,1253,1,2026-03-20,pagado,800000
4277,1253,1,2026-04-19,entregado,324000
4278,1254,3,2025-07-21,entregado,28145000
4279,1255,1,2026-05-11,entregado,216000
4280,1256,1,2026-03-24,creado,237000
4281,1256,1,2026-03-05,entregado,261000
4282,1257,2,2026-01-26,entregado,15588000
4283,1257,3,2025-12-20,pagado,45843000
4284,1258,1,2025-12-24,entregado,2396000
4285,1258,1,2025-09-06,creado,553000
4286,1258,2,2025-11-06,entregado,216000
4287,1259,1,2026-04-03,pagado,647000
4288,1259,2,2026-05-25,pagado,561000
4289,1259,1,2026-05-18,entregado,173000
4290,1260,3,2025-08-04,entregado,10014000
4291,1260,3,2025-02-15,entregado,16580000
4292,1260,3,2025-03-26,entregado,3810000
4293,1261,3,2025-03-06,entregado,10612000
4294,1261,2,2025-09-07,entregado,110411000
4295,1261,3,2025-07-10,entregado,11484000
4296,1261,3,2025-05-24,creado,8301000
4297,1261,3,2025-06-23,entregado,26735000
4298,1261,1,2026-01-04,entregado,53553000
4299,1261,3,2025-10-11,pagado,47391000
4300,1261,3,2025-10-16,pagado,24939000
4301,1262,1,2025-10-23,entregado,917000
4302,1262,1,2026-03-15,entregado,564000
4303,1262,1,2025-12-23,entregado,236000
4304,1262,1,2025-12-13,entregado,108000
4305,1263,2,2025-10-24,pagado,129000
4306,1263,2,2025-08-16,entregado,64000
4307,1263,2,2026-01-06,entregado,1043000
4308,1263,2,2026-02-09,entregado,201000
4309,1263,1,2026-01-09,creado,1389000
4310,1264,3,2025-03-14,entregado,1353000
4311,1264,1,2025-10-06,creado,302000
4312,1264,1,2026-04-09,pagado,564000
4313,1264,1,2025-10-19,entregado,960000
4314,1265,1,2025-07-17,pagado,23217000
4315,1266,1,2026-03-04,entregado,188000
4316,1266,1,2026-01-07,entregado,1158000
4317,1266,1,2026-02-24,entregado,651000
4318,1266,2,2026-01-08,entregado,929000
4319,1266,1,2026-01-08,pagado,561000
4320,1266,1,2026-05-05,pagado,780000
4321,1267,1,2024-07-02,entregado,589000
4322,1267,1,2025-02-27,creado,1346000
4323,1268,2,2026-02-13,entregado,165000
4324,1268,2,2026-01-28,pagado,1546000
4325,1268,2,2026-01-16,entregado,718000
4326,1270,3,2025-10-08,pagado,10801000
4327,1270,1,2026-02-03,pagado,11621000
4328,1270,1,2025-07-14,entregado,18722000
4329,1270,2,2025-12-16,pagado,14094000
4330,1270,3,2026-01-27,entregado,9859000
4331,1271,1,2026-01-11,entregado,220000
4332,1271,2,2025-02-19,entregado,129000
4333,1271,1,2026-01-16,entregado,32000
4334,1271,2,2026-05-05,entregado,1241000
4335,1272,3,2025-09-22,entregado,25976000
4336,1272,2,2025-10-10,pagado,32701000
4337,1272,3,2025-11-14,creado,26990000
4338,1272,3,2025-09-14,entregado,56595000
4339,1272,3,2025-10-27,entregado,26778000
4340,1272,3,2025-08-04,creado,11099000
4341,1272,2,2025-07-09,creado,31899000
4342,1272,2,2026-03-24,creado,23679000
4343,1273,2,2025-07-18,pagado,761000
4344,1273,1,2025-08-13,entregado,472000
4345,1273,1,2026-04-15,entregado,756000
4346,1273,2,2026-05-04,creado,722000
4347,1274,1,2026-05-27,entregado,561000
4348,1274,2,2026-05-25,pagado,723000
4349,1274,1,2026-05-03,pagado,774000
4350,1274,1,2026-05-13,pagado,131000
4351,1275,1,2024-07-20,entregado,561000
4352,1275,2,2025-01-02,creado,201000
4353,1275,2,2025-06-27,entregado,321000
4354,1275,2,2025-11-08,entregado,533000
4355,1275,1,2025-12-02,entregado,32000
4356,1275,1,2026-02-24,entregado,788000
4357,1276,2,2026-01-21,creado,1493000
4358,1276,3,2025-10-04,entregado,740000
4359,1276,2,2026-02-22,pagado,252000
4360,1277,3,2025-02-28,entregado,47638000
4361,1277,3,2025-02-02,pagado,24555000
4362,1277,3,2024-07-01,creado,37139000
4363,1277,1,2026-05-05,creado,23062000
4364,1277,3,2026-01-07,creado,28270000
4365,1277,2,2026-04-05,pagado,34591000
4366,1278,2,2026-04-01,entregado,705000
4367,1278,3,2026-02-22,creado,628000
4368,1278,1,2026-01-28,creado,255000
4369,1278,2,2025-06-13,creado,885000
4370,1279,3,2026-01-27,entregado,11223000
4371,1279,3,2026-05-01,entregado,37634000
4372,1280,1,2024-09-09,entregado,1638000
4373,1280,1,2025-02-14,entregado,335000
4374,1280,1,2025-07-15,creado,703000
4375,1280,3,2026-01-18,entregado,116000
4376,1280,2,2025-05-22,entregado,864000
4377,1280,1,2025-08-23,creado,1140000
4378,1281,1,2026-03-03,pagado,467000
4379,1283,1,2026-01-22,entregado,259000
4380,1285,3,2025-09-13,entregado,23385000
4381,1285,3,2024-11-12,entregado,24266000
4382,1285,1,2026-01-11,entregado,37145000
4383,1285,3,2025-11-14,creado,14154000
4384,1285,2,2025-06-03,entregado,24924000
4385,1286,1,2026-04-17,entregado,1605000
4386,1286,1,2026-05-23,entregado,374000
4387,1287,1,2026-04-27,creado,3672000
4388,1287,1,2026-05-18,entregado,236000
4389,1287,2,2026-04-16,entregado,1389000
4390,1287,1,2026-04-01,entregado,237000
4391,1287,1,2026-05-21,entregado,1183000
4392,1288,2,2026-04-04,creado,21471000
4393,1288,3,2025-11-11,entregado,23935000
4394,1288,3,2025-08-23,entregado,17020000
4395,1288,1,2026-01-27,creado,37932000
4396,1288,1,2025-12-20,entregado,64680000
4397,1288,3,2025-09-06,pagado,25587000
4398,1288,3,2025-08-16,entregado,20089000
4399,1288,3,2026-01-10,entregado,63139000
4400,1288,3,2025-08-17,entregado,8594000
4401,1288,3,2026-01-20,entregado,22244000
4402,1288,1,2026-05-12,creado,14124000
4403,1288,3,2025-10-20,entregado,21784000
4404,1289,1,2026-04-07,creado,573000
4405,1289,2,2025-08-18,pagado,1141000
4406,1289,1,2026-02-10,entregado,752000
4407,1289,2,2026-01-23,creado,685000
4408,1289,1,2025-07-08,pagado,1473000
4409,1290,1,2026-01-12,entregado,376000
4410,1290,2,2025-12-03,creado,922000
4411,1290,1,2026-03-03,entregado,1071000
4412,1290,1,2026-05-20,creado,610000
4413,1291,2,2026-01-05,creado,25126000
4414,1291,3,2026-02-02,creado,15597000
4415,1291,3,2026-01-16,entregado,25903000
4416,1291,3,2026-03-07,entregado,22329000
4417,1292,2,2026-02-03,entregado,2067000
4418,1293,3,2026-02-08,entregado,55000
4419,1293,1,2025-01-08,entregado,188000
4420,1293,1,2026-01-21,entregado,96000
4421,1294,1,2025-06-11,entregado,15840000
4422,1295,1,2026-01-25,entregado,347000
4423,1295,2,2025-11-17,entregado,756000
4424,1297,3,2025-07-23,entregado,12309000
4425,1297,3,2025-08-07,creado,36676000
4426,1297,1,2025-04-11,creado,47888000
4427,1298,1,2025-10-15,entregado,76722000
4428,1298,3,2025-12-07,creado,31779000
4429,1299,3,2025-04-15,entregado,13291000
4430,1299,3,2025-09-08,entregado,9785000
4431,1299,1,2026-01-11,entregado,28079000
4432,1299,3,2025-05-01,creado,39094000
4433,1299,3,2025-10-02,pagado,19765000
4434,1300,3,2026-05-16,entregado,61553000
4435,1301,1,2026-04-19,creado,390000
4436,1301,1,2026-02-24,entregado,520000
4437,1301,2,2026-05-14,entregado,270000
4438,1301,1,2026-01-28,pagado,1079000
4439,1302,2,2026-04-02,entregado,480000
4440,1302,2,2026-05-17,pagado,134000
4441,1302,2,2026-04-25,pagado,749000
4442,1302,1,2026-05-10,entregado,1185000
4443,1303,1,2025-06-27,entregado,2378000
4444,1303,1,2026-02-09,pagado,1608000
4445,1303,2,2026-04-16,entregado,294000
4446,1303,1,2025-08-26,creado,796000
4447,1305,1,2025-11-28,entregado,221000
4448,1305,2,2025-10-03,entregado,1225000
4449,1305,1,2025-11-06,entregado,404000
4450,1305,2,2025-03-19,entregado,315000
4451,1305,2,2026-03-19,entregado,656000
4452,1306,3,2026-03-01,creado,25511000
4453,1307,1,2025-07-27,creado,324000
4454,1307,1,2025-09-20,creado,147000
4455,1307,2,2024-07-05,entregado,129000
4456,1307,1,2025-08-21,pagado,2159000
4457,1307,1,2025-03-13,entregado,983000
4458,1308,2,2024-12-13,entregado,393000
4459,1308,2,2024-12-02,pagado,1077000
4460,1308,1,2025-10-03,pagado,1230000
4461,1308,2,2026-02-01,entregado,1628000
4462,1310,1,2024-11-25,creado,62334000
4463,1310,3,2025-10-22,entregado,106554000
4464,1310,3,2025-04-24,entregado,19897000
4465,1310,2,2024-11-08,entregado,28845000
4466,1310,3,2025-07-14,entregado,45795000
4467,1311,1,2026-05-24,creado,14085000
4468,1311,3,2025-07-26,entregado,32372000
4469,1311,2,2026-04-04,creado,56875000
4470,1312,1,2026-01-17,pagado,457000
4471,1312,2,2025-11-22,entregado,174000
4472,1312,1,2026-05-07,entregado,629000
4473,1312,2,2026-04-11,entregado,816000
4474,1312,1,2026-02-07,entregado,1110000
4475,1313,2,2026-05-12,entregado,376000
4476,1314,1,2025-01-21,entregado,1439000
4477,1314,2,2025-06-24,entregado,49000
4478,1314,1,2026-01-10,entregado,151000
4479,1314,2,2026-05-22,entregado,129000
4480,1314,3,2026-02-11,entregado,1072000
4481,1315,1,2025-11-28,entregado,571000
4482,1315,2,2025-06-03,pagado,55000
4483,1315,1,2025-09-13,entregado,1721000
4484,1316,3,2024-12-09,pagado,72849000
4485,1316,3,2025-05-12,entregado,3927000
4486,1316,3,2026-01-17,entregado,48334000
4487,1317,2,2026-05-27,entregado,38704000
4488,1317,3,2026-05-18,creado,38235000
4489,1317,3,2026-03-15,entregado,25256000
4490,1318,2,2025-08-26,creado,674000
4491,1318,1,2025-07-09,pagado,489000
4492,1318,1,2025-06-19,entregado,564000
4493,1318,1,2026-04-26,creado,708000
4494,1319,2,2026-05-13,entregado,182000
4495,1319,2,2026-02-02,creado,467000
4496,1320,2,2026-01-01,entregado,777000
4497,1320,3,2026-02-19,creado,324000
4498,1320,1,2026-05-02,entregado,506000
4499,1320,2,2026-01-06,creado,67000
4500,1320,1,2026-04-05,entregado,504000
4501,1321,1,2025-04-01,entregado,44882000
4502,1321,1,2025-10-01,entregado,101656000
4503,1321,2,2026-02-22,entregado,91935000
4504,1321,3,2026-01-25,pagado,99591000
4505,1321,1,2026-04-25,entregado,45576000
4506,1321,3,2025-08-14,entregado,3095000
4507,1324,1,2025-01-27,creado,49000
4508,1324,1,2026-01-16,creado,371000
